exchange,exchange_token,trading_symbol,groww_symbol,name,instrument_type,segment,series,isin,underlying_symbol,underlying_exchange_token,expiry_date,strike_price,lot_size,tick_size,freeze_quantity,is_reserved,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,54626,BANKNIFTY25SEP53700PE,NSE-BANKNIFTY-30Sep25-53700-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,53700,35,0.05,901,0,1,1,BANKNIFTY25SEP53700PE,0
NSE,54197,BANKNIFTY25SEP44500CE,NSE-BANKNIFTY-30Sep25-44500-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,44500,35,0.05,901,1,1,1,BANKNIFTY25SEP44500CE,0
NSE,54438,BANKNIFTY25SEP44800PE,NSE-BANKNIFTY-30Sep25-44800-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,44800,35,0.05,901,1,1,1,BANKNIFTY25SEP44800PE,0
NSE,54619,BANKNIFTY25SEP53400CE,NSE-BANKNIFTY-30Sep25-53400-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,53400,35,0.05,901,0,1,1,BANKNIFTY25SEP53400CE,0
NSE,54350,BANKNIFTY25OCT62900CE,NSE-BANKNIFTY-28Oct25-62900-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,62900,35,0.05,901,1,1,1,BANKNIFTY25OCT62900CE,0
NSE,54649,BANKNIFTY25SEP54600CE,NSE-BANKNIFTY-30Sep25-54600-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,54600,35,0.05,901,0,1,1,BANKNIFTY25SEP54600CE,0
NSE,54509,BANKNIFTY25SEP48100CE,NSE-BANKNIFTY-30Sep25-48100-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,48100,35,0.05,901,1,1,1,BANKNIFTY25SEP48100CE,0
NSE,54439,BANKNIFTY25SEP44900CE,NSE-BANKNIFTY-30Sep25-44900-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,44900,35,0.05,901,1,1,1,BANKNIFTY25SEP44900CE,0
NSE,54444,BANKNIFTY25SEP45200PE,NSE-BANKNIFTY-30Sep25-45200-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,45200,35,0.05,901,1,1,1,BANKNIFTY25SEP45200PE,0
NSE,54551,BANKNIFTY25SEP50300CE,NSE-BANKNIFTY-30Sep25-50300-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,50300,35,0.05,901,0,1,1,BANKNIFTY25SEP50300CE,0
NSE,54537,BANKNIFTY25SEP49600CE,NSE-BANKNIFTY-30Sep25-49600-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,49600,35,0.05,901,0,1,1,BANKNIFTY25SEP49600CE,0
NSE,54612,BANKNIFTY25SEP53000PE,NSE-BANKNIFTY-30Sep25-53000-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,53000,35,0.05,901,0,1,1,BANKNIFTY25SEP53000PE,0
NSE,54447,BANKNIFTY25SEP45300CE,NSE-BANKNIFTY-30Sep25-45300-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,45300,35,0.05,901,1,1,1,BANKNIFTY25SEP45300CE,0
NSE,54500,BANKNIFTY25SEP47600PE,NSE-BANKNIFTY-30Sep25-47600-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,47600,35,0.05,901,1,1,1,BANKNIFTY25SEP47600PE,0
NSE,54571,BANKNIFTY25SEP51400CE,NSE-BANKNIFTY-30Sep25-51400-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,51400,35,0.05,901,0,1,1,BANKNIFTY25SEP51400CE,0
NSE,54455,BANKNIFTY25OCT63300CE,NSE-BANKNIFTY-28Oct25-63300-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,63300,35,0.05,901,1,1,1,BANKNIFTY25OCT63300CE,0
NSE,54564,BANKNIFTY25SEP50900PE,NSE-BANKNIFTY-30Sep25-50900-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,50900,35,0.05,901,0,1,1,BANKNIFTY25SEP50900PE,0
NSE,54572,BANKNIFTY25SEP51400PE,NSE-BANKNIFTY-30Sep25-51400-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,51400,35,0.05,901,0,1,1,BANKNIFTY25SEP51400PE,0
NSE,54194,BANKNIFTY25OCT62100CE,NSE-BANKNIFTY-28Oct25-62100-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,62100,35,0.05,901,1,1,1,BANKNIFTY25OCT62100CE,0
NSE,54483,BANKNIFTY25SEP46800CE,NSE-BANKNIFTY-30Sep25-46800-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,46800,35,0.05,901,1,1,1,BANKNIFTY25SEP46800CE,0
NSE,54166,BANKNIFTY25SEP44100PE,NSE-BANKNIFTY-30Sep25-44100-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,44100,35,0.05,901,1,1,1,BANKNIFTY25SEP44100PE,0
NSE,54169,BANKNIFTY25SEP44200CE,NSE-BANKNIFTY-30Sep25-44200-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,44200,35,0.05,901,1,1,1,BANKNIFTY25SEP44200CE,0
NSE,54613,BANKNIFTY25SEP53100CE,NSE-BANKNIFTY-30Sep25-53100-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,53100,35,0.05,901,0,1,1,BANKNIFTY25SEP53100CE,0
NSE,54632,BANKNIFTY25SEP54100PE,NSE-BANKNIFTY-30Sep25-54100-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,54100,35,0.05,901,0,1,1,BANKNIFTY25SEP54100PE,0
NSE,54237,BANKNIFTY25OCT62400PE,NSE-BANKNIFTY-28Oct25-62400-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,62400,35,0.05,901,1,1,1,BANKNIFTY25OCT62400PE,0
NSE,54516,BANKNIFTY25SEP48400PE,NSE-BANKNIFTY-30Sep25-48400-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,48400,35,0.05,901,1,1,1,BANKNIFTY25SEP48400PE,0
NSE,54517,BANKNIFTY25SEP48500CE,NSE-BANKNIFTY-30Sep25-48500-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,48500,35,0.05,901,0,1,1,BANKNIFTY25SEP48500CE,0
NSE,54627,BANKNIFTY25SEP53800CE,NSE-BANKNIFTY-30Sep25-53800-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,53800,35,0.05,901,0,1,1,BANKNIFTY25SEP53800CE,0
NSE,54618,BANKNIFTY25SEP53300PE,NSE-BANKNIFTY-30Sep25-53300-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,53300,35,0.05,901,0,1,1,BANKNIFTY25SEP53300PE,0
NSE,54456,BANKNIFTY25OCT63300PE,NSE-BANKNIFTY-28Oct25-63300-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,63300,35,0.05,901,1,1,1,BANKNIFTY25OCT63300PE,0
NSE,54533,BANKNIFTY25SEP49300CE,NSE-BANKNIFTY-30Sep25-49300-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,49300,35,0.05,901,0,1,1,BANKNIFTY25SEP49300CE,0
NSE,54499,BANKNIFTY25SEP47600CE,NSE-BANKNIFTY-30Sep25-47600-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,47600,35,0.05,901,1,1,1,BANKNIFTY25SEP47600CE,0
NSE,54532,BANKNIFTY25SEP49200PE,NSE-BANKNIFTY-30Sep25-49200-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,49200,35,0.05,901,0,1,1,BANKNIFTY25SEP49200PE,0
NSE,54463,BANKNIFTY25SEP45700CE,NSE-BANKNIFTY-30Sep25-45700-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,45700,35,0.05,901,1,1,1,BANKNIFTY25SEP45700CE,0
NSE,54238,BANKNIFTY25OCT62500CE,NSE-BANKNIFTY-28Oct25-62500-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,62500,35,0.05,901,0,1,1,BANKNIFTY25OCT62500CE,0
NSE,54482,BANKNIFTY25SEP46700PE,NSE-BANKNIFTY-30Sep25-46700-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,46700,35,0.05,901,1,1,1,BANKNIFTY25SEP46700PE,0
NSE,54601,BANKNIFTY25OCT63600CE,NSE-BANKNIFTY-28Oct25-63600-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,63600,35,0.05,901,1,1,1,BANKNIFTY25OCT63600CE,0
NSE,54654,BANKNIFTY25SEP54800PE,NSE-BANKNIFTY-30Sep25-54800-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,54800,35,0.05,901,0,1,1,BANKNIFTY25SEP54800PE,0
NSE,54556,BANKNIFTY25SEP50500PE,NSE-BANKNIFTY-30Sep25-50500-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,50500,35,0.05,901,0,1,1,BANKNIFTY25SEP50500PE,0
NSE,54557,BANKNIFTY25SEP50600CE,NSE-BANKNIFTY-30Sep25-50600-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,50600,35,0.05,901,0,1,1,BANKNIFTY25SEP50600CE,0
NSE,54580,BANKNIFTY25SEP51800PE,NSE-BANKNIFTY-30Sep25-51800-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,51800,35,0.05,901,0,1,1,BANKNIFTY25SEP51800PE,0
NSE,54470,BANKNIFTY25SEP46000PE,NSE-BANKNIFTY-30Sep25-46000-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,46000,35,0.05,901,0,1,1,BANKNIFTY25SEP46000PE,0
NSE,54589,BANKNIFTY25SEP52300CE,NSE-BANKNIFTY-30Sep25-52300-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,52300,35,0.05,901,0,1,1,BANKNIFTY25SEP52300CE,0
NSE,54588,BANKNIFTY25SEP52200PE,NSE-BANKNIFTY-30Sep25-52200-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,52200,35,0.05,901,0,1,1,BANKNIFTY25SEP52200PE,0
NSE,54471,BANKNIFTY25SEP46100CE,NSE-BANKNIFTY-30Sep25-46100-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,46100,35,0.05,901,1,1,1,BANKNIFTY25SEP46100CE,0
NSE,54624,BANKNIFTY25SEP53600PE,NSE-BANKNIFTY-30Sep25-53600-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,53600,35,0.05,901,0,1,1,BANKNIFTY25SEP53600PE,0
NSE,54545,BANKNIFTY25SEP50000CE,NSE-BANKNIFTY-30Sep25-50000-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,50000,35,0.05,901,0,1,1,BANKNIFTY25SEP50000CE,0
NSE,54450,BANKNIFTY25SEP45400CE,NSE-BANKNIFTY-30Sep25-45400-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,45400,35,0.05,901,1,1,1,BANKNIFTY25SEP45400CE,0
NSE,54436,BANKNIFTY25SEP44700PE,NSE-BANKNIFTY-30Sep25-44700-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,44700,35,0.05,901,1,1,1,BANKNIFTY25SEP44700PE,0
NSE,54539,BANKNIFTY25SEP49700CE,NSE-BANKNIFTY-30Sep25-49700-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,49700,35,0.05,901,0,1,1,BANKNIFTY25SEP49700CE,0
NSE,54563,BANKNIFTY25SEP50900CE,NSE-BANKNIFTY-30Sep25-50900-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,50900,35,0.05,901,0,1,1,BANKNIFTY25SEP50900CE,0
NSE,54595,BANKNIFTY25SEP52700CE,NSE-BANKNIFTY-30Sep25-52700-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,52700,35,0.05,901,0,1,1,BANKNIFTY25SEP52700CE,0
NSE,54476,BANKNIFTY25SEP46300PE,NSE-BANKNIFTY-30Sep25-46300-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,46300,35,0.05,901,1,1,1,BANKNIFTY25SEP46300PE,0
NSE,54464,BANKNIFTY25SEP45700PE,NSE-BANKNIFTY-30Sep25-45700-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,45700,35,0.05,901,1,1,1,BANKNIFTY25SEP45700PE,0
NSE,54457,BANKNIFTY25OCT63400CE,NSE-BANKNIFTY-28Oct25-63400-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,63400,35,0.05,901,1,1,1,BANKNIFTY25OCT63400CE,0
NSE,54566,BANKNIFTY25SEP51100PE,NSE-BANKNIFTY-30Sep25-51100-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,51100,35,0.05,901,0,1,1,BANKNIFTY25SEP51100PE,0
NSE,54552,BANKNIFTY25SEP50300PE,NSE-BANKNIFTY-30Sep25-50300-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,50300,35,0.05,901,0,1,1,BANKNIFTY25SEP50300PE,0
NSE,54635,BANKNIFTY25SEP54300CE,NSE-BANKNIFTY-30Sep25-54300-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,54300,35,0.05,901,0,1,1,BANKNIFTY25SEP54300CE,0
NSE,54650,BANKNIFTY25SEP54600PE,NSE-BANKNIFTY-30Sep25-54600-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,54600,35,0.05,901,0,1,1,BANKNIFTY25SEP54600PE,0
NSE,54437,BANKNIFTY25SEP44800CE,NSE-BANKNIFTY-30Sep25-44800-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,44800,35,0.05,901,1,1,1,BANKNIFTY25SEP44800CE,0
NSE,54538,BANKNIFTY25SEP49600PE,NSE-BANKNIFTY-30Sep25-49600-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,49600,35,0.05,901,0,1,1,BANKNIFTY25SEP49600PE,0
NSE,54634,BANKNIFTY25SEP54200PE,NSE-BANKNIFTY-30Sep25-54200-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,54200,35,0.05,901,0,1,1,BANKNIFTY25SEP54200PE,0
NSE,54608,BANKNIFTY25OCT63900PE,NSE-BANKNIFTY-28Oct25-63900-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,63900,35,0.05,901,1,1,1,BANKNIFTY25OCT63900PE,0
NSE,54498,BANKNIFTY25SEP47500PE,NSE-BANKNIFTY-30Sep25-47500-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,47500,35,0.05,901,0,1,1,BANKNIFTY25SEP47500PE,0
NSE,54511,BANKNIFTY25SEP48200CE,NSE-BANKNIFTY-30Sep25-48200-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,48200,35,0.05,901,1,1,1,BANKNIFTY25SEP48200CE,0
NSE,54562,BANKNIFTY25SEP50800PE,NSE-BANKNIFTY-30Sep25-50800-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,50800,35,0.05,901,0,1,1,BANKNIFTY25SEP50800PE,0
NSE,54617,BANKNIFTY25SEP53300CE,NSE-BANKNIFTY-30Sep25-53300-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,53300,35,0.05,901,0,1,1,BANKNIFTY25SEP53300CE,0
NSE,54507,BANKNIFTY25SEP47900CE,NSE-BANKNIFTY-30Sep25-47900-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,47900,35,0.05,901,1,1,1,BANKNIFTY25SEP47900CE,0
NSE,54477,BANKNIFTY25SEP46400CE,NSE-BANKNIFTY-30Sep25-46400-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,46400,35,0.05,901,1,1,1,BANKNIFTY25SEP46400CE,0
NSE,54487,BANKNIFTY25SEP47000CE,NSE-BANKNIFTY-30Sep25-47000-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,47000,35,0.05,901,0,1,1,BANKNIFTY25SEP47000CE,0
NSE,54594,BANKNIFTY25SEP52600PE,NSE-BANKNIFTY-30Sep25-52600-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,52600,35,0.05,901,0,1,1,BANKNIFTY25SEP52600PE,0
NSE,54510,BANKNIFTY25SEP48100PE,NSE-BANKNIFTY-30Sep25-48100-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,48100,35,0.05,901,1,1,1,BANKNIFTY25SEP48100PE,0
NSE,54573,BANKNIFTY25SEP51500CE,NSE-BANKNIFTY-30Sep25-51500-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,51500,35,0.05,901,0,1,1,BANKNIFTY25SEP51500CE,0
NSE,54331,BANKNIFTY25OCT62700PE,NSE-BANKNIFTY-28Oct25-62700-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,62700,35,0.05,901,1,1,1,BANKNIFTY25OCT62700PE,0
NSE,54332,BANKNIFTY25OCT62800CE,NSE-BANKNIFTY-28Oct25-62800-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,62800,35,0.05,901,1,1,1,BANKNIFTY25OCT62800CE,0
NSE,54614,BANKNIFTY25SEP53100PE,NSE-BANKNIFTY-30Sep25-53100-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,53100,35,0.05,901,0,1,1,BANKNIFTY25SEP53100PE,0
NSE,54233,BANKNIFTY25OCT62300PE,NSE-BANKNIFTY-28Oct25-62300-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,62300,35,0.05,901,1,1,1,BANKNIFTY25OCT62300PE,0
NSE,54445,BANKNIFTY25OCT63000CE,NSE-BANKNIFTY-28Oct25-63000-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,63000,35,0.05,901,0,1,1,BANKNIFTY25OCT63000CE,0
NSE,54653,BANKNIFTY25SEP54800CE,NSE-BANKNIFTY-30Sep25-54800-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,54800,35,0.05,901,0,1,1,BANKNIFTY25SEP54800CE,0
NSE,54518,BANKNIFTY25SEP48500PE,NSE-BANKNIFTY-30Sep25-48500-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,48500,35,0.05,901,0,1,1,BANKNIFTY25SEP48500PE,0
NSE,54497,BANKNIFTY25SEP47500CE,NSE-BANKNIFTY-30Sep25-47500-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,47500,35,0.05,901,0,1,1,BANKNIFTY25SEP47500CE,0
NSE,54587,BANKNIFTY25SEP52200CE,NSE-BANKNIFTY-30Sep25-52200-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,52200,35,0.05,901,0,1,1,BANKNIFTY25SEP52200CE,0
NSE,54574,BANKNIFTY25SEP51500PE,NSE-BANKNIFTY-30Sep25-51500-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,51500,35,0.05,901,0,1,1,BANKNIFTY25SEP51500PE,0
NSE,54531,BANKNIFTY25SEP49200CE,NSE-BANKNIFTY-30Sep25-49200-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,49200,35,0.05,901,0,1,1,BANKNIFTY25SEP49200CE,0
NSE,54555,BANKNIFTY25SEP50500CE,NSE-BANKNIFTY-30Sep25-50500-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,50500,35,0.05,901,0,1,1,BANKNIFTY25SEP50500CE,0
NSE,54616,BANKNIFTY25SEP53200PE,NSE-BANKNIFTY-30Sep25-53200-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,53200,35,0.05,901,0,1,1,BANKNIFTY25SEP53200PE,0
NSE,54465,BANKNIFTY25SEP45800CE,NSE-BANKNIFTY-30Sep25-45800-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,45800,35,0.05,901,1,1,1,BANKNIFTY25SEP45800CE,0
NSE,54508,BANKNIFTY25SEP47900PE,NSE-BANKNIFTY-30Sep25-47900-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,47900,35,0.05,901,1,1,1,BANKNIFTY25SEP47900PE,0
NSE,54607,BANKNIFTY25OCT63900CE,NSE-BANKNIFTY-28Oct25-63900-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,63900,35,0.05,901,1,1,1,BANKNIFTY25OCT63900CE,0
NSE,54448,BANKNIFTY25SEP45300PE,NSE-BANKNIFTY-30Sep25-45300-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,45300,35,0.05,901,1,1,1,BANKNIFTY25SEP45300PE,0
NSE,54236,BANKNIFTY25OCT62400CE,NSE-BANKNIFTY-28Oct25-62400-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,62400,35,0.05,901,1,1,1,BANKNIFTY25OCT62400CE,0
NSE,54469,BANKNIFTY25SEP46000CE,NSE-BANKNIFTY-30Sep25-46000-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,46000,35,0.05,901,0,1,1,BANKNIFTY25SEP46000CE,0
NSE,54625,BANKNIFTY25SEP53700CE,NSE-BANKNIFTY-30Sep25-53700-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,53700,35,0.05,901,0,1,1,BANKNIFTY25SEP53700CE,0
NSE,54171,BANKNIFTY25SEP44300CE,NSE-BANKNIFTY-30Sep25-44300-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,44300,35,0.05,901,1,1,1,BANKNIFTY25SEP44300CE,0
NSE,54458,BANKNIFTY25OCT63400PE,NSE-BANKNIFTY-28Oct25-63400-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,63400,35,0.05,901,1,1,1,BANKNIFTY25OCT63400PE,0
NSE,54565,BANKNIFTY25SEP51100CE,NSE-BANKNIFTY-30Sep25-51100-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,51100,35,0.05,901,0,1,1,BANKNIFTY25SEP51100CE,0
NSE,54586,BANKNIFTY25SEP52100PE,NSE-BANKNIFTY-30Sep25-52100-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,52100,35,0.05,901,0,1,1,BANKNIFTY25SEP52100PE,0
NSE,54496,BANKNIFTY25SEP47400PE,NSE-BANKNIFTY-30Sep25-47400-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,47400,35,0.05,901,1,1,1,BANKNIFTY25SEP47400PE,0
NSE,54519,BANKNIFTY25SEP48600CE,NSE-BANKNIFTY-30Sep25-48600-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,48600,35,0.05,901,1,1,1,BANKNIFTY25SEP48600CE,0
NSE,54530,BANKNIFTY25SEP49100PE,NSE-BANKNIFTY-30Sep25-49100-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,49100,35,0.05,901,0,1,1,BANKNIFTY25SEP49100PE,0
NSE,54554,BANKNIFTY25SEP50400PE,NSE-BANKNIFTY-30Sep25-50400-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,50400,35,0.05,901,0,1,1,BANKNIFTY25SEP50400PE,0
NSE,54652,BANKNIFTY25SEP54700PE,NSE-BANKNIFTY-30Sep25-54700-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,54700,35,0.05,901,0,1,1,BANKNIFTY25SEP54700PE,0
NSE,54485,BANKNIFTY25SEP46900CE,NSE-BANKNIFTY-30Sep25-46900-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,46900,35,0.05,901,1,1,1,BANKNIFTY25SEP46900CE,0
NSE,54170,BANKNIFTY25SEP44200PE,NSE-BANKNIFTY-30Sep25-44200-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,44200,35,0.05,901,1,1,1,BANKNIFTY25SEP44200PE,0
NSE,54610,BANKNIFTY25OCT64000PE,NSE-BANKNIFTY-28Oct25-64000-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,64000,35,0.05,901,1,1,1,BANKNIFTY25OCT64000PE,0
NSE,54484,BANKNIFTY25SEP46800PE,NSE-BANKNIFTY-30Sep25-46800-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,46800,35,0.05,901,1,1,1,BANKNIFTY25SEP46800PE,0
NSE,55244,BANKNIFTY25OCT67800CE,NSE-BANKNIFTY-28Oct25-67800-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,67800,35,0.05,901,1,1,1,BANKNIFTY25OCT67800CE,0
NSE,54791,BANKNIFTY25OCT64300CE,NSE-BANKNIFTY-28Oct25-64300-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,64300,35,0.05,901,1,1,1,BANKNIFTY25OCT64300CE,0
NSE,56090,BANKNIFTY25OCT74000CE,NSE-BANKNIFTY-28Oct25-74000-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,74000,35,0.05,901,1,1,1,BANKNIFTY25OCT74000CE,0
NSE,55042,BANKNIFTY25SEP56000CE,NSE-BANKNIFTY-30Sep25-56000-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,56000,35,0.05,901,0,1,1,BANKNIFTY25SEP56000CE,0
NSE,55367,BANKNIFTY25OCT68600CE,NSE-BANKNIFTY-28Oct25-68600-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,68600,35,0.05,901,1,1,1,BANKNIFTY25OCT68600CE,0
NSE,55709,BANKNIFTY25OCT69400CE,NSE-BANKNIFTY-28Oct25-69400-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,69400,35,0.05,901,1,1,1,BANKNIFTY25OCT69400CE,0
NSE,55742,BANKNIFTY25OCT69700PE,NSE-BANKNIFTY-28Oct25-69700-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,69700,35,0.05,901,1,1,1,BANKNIFTY25OCT69700PE,0
NSE,54807,BANKNIFTY25OCT65100CE,NSE-BANKNIFTY-28Oct25-65100-CE,,CE,FNO,,,BANKNIFTY,26009,2025-10-28,65100,35,0.05,901,1,1,1,BANKNIFTY25OCT65100CE,0
NSE,54816,BANKNIFTY25OCT65400PE,NSE-BANKNIFTY-28Oct25-65400-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,65400,35,0.05,901,1,1,1,BANKNIFTY25OCT65400PE,0
NSE,54798,BANKNIFTY25OCT64600PE,NSE-BANKNIFTY-28Oct25-64600-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,64600,35,0.05,901,1,1,1,BANKNIFTY25OCT64600PE,0
NSE,55716,BANKNIFTY25SEP58700CE,NSE-BANKNIFTY-30Sep25-58700-CE,,CE,FNO,,,BANKNIFTY,26009,2025-09-30,58700,35,0.05,901,0,1,1,BANKNIFTY25SEP58700CE,0
NSE,54660,BANKNIFTY25SEP55100PE,NSE-BANKNIFTY-30Sep25-55100-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,55100,35,0.05,901,0,1,1,BANKNIFTY25SEP55100PE,0
NSE,55823,BANKNIFTY25OCT70000PE,NSE-BANKNIFTY-28Oct25-70000-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,70000,35,0.05,901,1,1,1,BANKNIFTY25OCT70000PE,0
NSE,55537,BANKNIFTY25OCT68900PE,NSE-BANKNIFTY-28Oct25-68900-PE,,PE,FNO,,,BANKNIFTY,26009,2025-10-28,68900,35,0.05,901,1,1,1,BANKNIFTY25OCT68900PE,0
NSE,56025,BANKNIFTY25SEP59400PE,NSE-BANKNIFTY-30Sep25-59400-PE,,PE,FNO,,,BANKNIFTY,26009,2025-09-30,59400,35,0.05,901,0,1,1,BANKNIFTY25SEP59400PE,0
